train_no,train_name,distance,source_station_name,departure_time,day_of_departure,destination_station_name,arrival_time,day_of_arrival
63296,MGS-GAYA MEM,729,MUGHAL SARAI JN.,07:55:00,Wednesday,GAYA JN.,07:54:00,Friday
63501,HWH- BWN M/L,743,HOWRAH JN.,08:10:00,Saturday,BARDDHAMAN JN.,08:09:00,Monday
63502,BWN - HWH LO,789,BARDDHAMAN JN.,09:30:00,Wednesday,HOWRAH JN.,09:25:00,Friday
63505,BWN-ASN PGR.,81100,BARDDHAMAN JN.,10:22:00,Wednesday,ASANSOL MAIN,10:20:00,Friday
63506,ASN - BWN PA,829,ASANSOL MAIN,11:13:00,Saturday,BARDDHAMAN JN.,11:11:00,Monday
63507,BWN-ASN PGR.,854,BARDDHAMAN JN.,12:05:00,Tuesday,ASANSOL MAIN,12:03:00,Tuesday
63508,ASN-BWN PGR,876,ASANSOL MAIN,12:46:00,Tuesday,BARDDHAMAN JN.,12:44:00,Tuesday
63509,BWN-ASN PGR.,889,BARDDHAMAN JN.,13:30:00,Friday,ASANSOL MAIN,13:28:00,Friday
63510,ASN - BWN PA,91001,ASANSOL MAIN,13:45:00,Saturday,BARDDHAMAN JN.,13:43:00,Monday
63511,BWN-ASN PGR.,939,BARDDHAMAN JN.,14:20:00,Tuesday,ASANSOL MAIN,14:18:00,Tuesday
63512,ASN - BWN PA,977,ASANSOL MAIN,15:01:00,Wednesday,BARDDHAMAN JN.,14:59:00,Friday
63513,BWN-ASN PGR.,110053,BARDDHAMAN JN.,16:15:00,Tuesday,ASANSOL MAIN,16:15:00,Tuesday
63514,ASN-BWN PGR,100,ASANSOL MAIN,06:00:00,Friday,BARDDHAMAN JN.,06:00:00,Friday
63515,BWN-ASN PGR.,76,BARDDHAMAN JN.,07:12:00,Tuesday,ASANSOL MAIN,07:10:00,Tuesday
63516,ASN-BWN PGR,113,ASANSOL MAIN,07:40:00,Thursday,BARDDHAMAN JN.,07:38:00,Saturday
63517,BWN-ASN PGR.,151,BARDDHAMAN JN.,08:16:00,Wednesday,ASANSOL MAIN,08:14:00,Friday
63518,ASN-BWN PGR,163,ASANSOL MAIN,08:40:00,Tuesday,BARDDHAMAN JN.,08:38:00,Tuesday
63519,BWN-ASN PGR.,176,BARDDHAMAN JN.,09:33:00,Sunday,ASANSOL MAIN,09:30:00,Tuesday
63520,ASN - BWN PA,197,ASANSOL MAIN,10:13:00,Friday,BARDDHAMAN JN.,10:10:00,Friday
63521,BWN-ASN PGR.,222,BARDDHAMAN JN.,11:00:00,Friday,ASANSOL MAIN,10:55:00,Friday
63522,ASN - BWN PA,242,ASANSOL MAIN,12:22:00,Wednesday,BARDDHAMAN JN.,12:20:00,Friday
63523,BWN-ASN PGR.,263,BARDDHAMAN JN.,12:55:00,Wednesday,ASANSOL MAIN,12:50:00,Friday
63524,ASN - BWN PA,31009,ASANSOL MAIN,13:25:00,Monday,BARDDHAMAN JN.,13:24:00,Monday
63525,BWN-ASN PGR.,323,BARDDHAMAN JN.,13:45:00,Monday,ASANSOL MAIN,13:44:00,Monday
63526,ASN - BWN PA,353,ASANSOL MAIN,14:30:00,Wednesday,BARDDHAMAN JN.,14:29:00,Friday
63527,DGR-ASN PGR.,368,DURGAPUR,14:45:00,Friday,ASANSOL MAIN,14:44:00,Friday
63528,ASN - DGR PG,41004,ASANSOL MAIN,15:30:00,Thursday,DURGAPUR,15:29:00,Saturday
63529,UDL-RPH PASS,425,ANDAL JN.,16:02:00,Tuesday,RAMPUR HAT,16:00:00,Tuesday
63530,RPH-UDL PASS,448,RAMPUR HAT,16:45:00,Friday,ANDAL JN.,16:35:00,Friday
63531,UDL-SNT PGR.,478,ANDAL JN.,17:37:00,Tuesday,SAINTHIA JN.,17:35:00,Tuesday
63532,SNT-UDL PGR.,51007,SAINTHIA JN.,18:12:00,Thursday,ANDAL JN.,18:10:00,Saturday
63533,UDL-SNT PGR.,534,ANDAL JN.,18:35:00,Tuesday,SAINTHIA JN.,18:34:00,Tuesday
63534,SNT-UDL PGR,549,SAINTHIA JN.,18:51:00,Monday,ANDAL JN.,18:50:00,Monday
63535,UDL-SNT PASS,576,ANDAL JN.,19:21:00,Tuesday,SAINTHIA JN.,19:20:00,Tuesday
63536,SNT-UDL PGR,621,SAINTHIA JN.,20:15:00,Thursday,ANDAL JN.,20:13:00,Saturday
63537,UDL-SNT PGR.,684,ANDAL JN.,21:35:00,Friday,SAINTHIA JN.,21:30:00,Friday
63538,SNT-UDL PGR,717,SAINTHIA JN.,22:10:00,Sunday,ANDAL JN.,22:09:00,Tuesday
63541,ASN-GMO PGR.,745,ASANSOL MAIN,22:40:00,Monday,NSC BOSE J GOMO,22:39:00,Monday
63542,GMO-ASN PASS,773,NSC BOSE J GOMO,23:01:00,Thursday,ASANSOL MAIN,23:00:00,Saturday
63543,ASN-GMO PGR.,792,ASANSOL MAIN,00:30:00,Thursday,NSC BOSE J GOMO,00:20:00,Saturday
63544,GMO-ASN PASS,865,NSC BOSE J GOMO,01:30:00,Tuesday,ASANSOL MAIN,01:25:00,Tuesday
63545,ASN-DHN PGR.,916,ASANSOL MAIN,02:40:00,Saturday,DHANBAD JN.,02:35:00,Monday
63546,DHN - ASN PA,999,DHANBAD JN.,04:20:00,Wednesday,ASANSOL MAIN,04:16:00,Friday
63547,DHN-HZD MEMU,110019,DHANBAD JN.,04:40:00,Sunday,HAZARIBAGH ROAD,04:38:00,Tuesday
63548,GAYA-KQR MEM,110044,GAYA JN.,05:10:00,Saturday,KODERMA,05:07:00,Monday
63549,HZD-GAYA MEM,110052,HAZARIBAGH ROAD,05:35:00,Saturday,GAYA JN.,05:35:00,Monday
63550,KQR-DHN MEMU,100,KODERMA,15:00:00,Tuesday,DHANBAD JN.,15:00:00,Tuesday
63551,ASN-DHN PGR.,78,ASANSOL MAIN,16:09:00,Tuesday,DHANBAD JN.,16:06:00,Tuesday
63552,DHN - ASN PA,11008,DHANBAD JN.,16:36:00,Sunday,ASANSOL MAIN,16:34:00,Tuesday
63553,ASN BSB PASS,128,ASANSOL MAIN,16:54:00,Monday,VARANASI JN.,16:52:00,Monday
63554,BSB ASN PASS,174,VARANASI JN.,18:05:00,Thursday,ASANSOL MAIN,18:00:00,Saturday
63561,ASN-JSME PGR,215,ASANSOL MAIN,18:35:00,Tuesday,JASIDIH JN.,18:33:00,Tuesday
63562,BDME-ASN PAS,252,BAIDYANATHDHAM,20:00:00,Monday,ASANSOL MAIN,19:50:00,Monday
63563,ASN-JSME PGR,331,ASANSOL MAIN,21:15:00,Thursday,JASIDIH JN.,21:14:00,Saturday
63564,JSME-ASN PAS,379,JASIDIH JN.,22:00:00,Sunday,ASANSOL MAIN,21:59:00,Tuesday
63565,JSME-JAJ PGR,459,JASIDIH JN.,23:45:00,Tuesday,JHAJHA,23:40:00,Tuesday
63566,JAJ - JSME P,488,JHAJHA,00:15:00,Monday,JASIDIH JN.,00:13:00,Monday
63567,ASN-JAJ PGR.,522,ASANSOL MAIN,00:50:00,Friday,JHAJHA,00:49:00,Friday
63568,JAJ - ASN PG,551,JHAJHA,02:30:00,Sunday,ASANSOL MAIN,02:10:00,Tuesday
63569,ASN-JSME PGR,615,ASANSOL MAIN,04:52:00,Wednesday,JASIDIH JN.,04:30:00,Friday
63570,BDME-ASN PAS,647,BAIDYANATHDHAM,05:30:00,Thursday,ASANSOL MAIN,05:25:00,Saturday
63571,JSME-KIUL ME,727,JASIDIH JN.,07:00:00,Saturday,MOKAMA JN.,06:57:00,Monday
63572,MKA - JSME M,763,MOKAMA JN.,07:45:00,Wednesday,JASIDIH JN.,07:43:00,Friday
63573,JSME-KIUL ME,79100,JASIDIH JN.,09:00:00,Sunday,KIUL JN.,08:50:00,Tuesday
63574,KIUL-JSME ME,842,KIUL JN.,10:10:00,Wednesday,JASIDIH JN.,10:05:00,Friday
63581,BWN-RPH PASS,872,BARDDHAMAN JN.,10:45:00,Saturday,RAMPUR HAT,10:43:00,Monday
63582,RPH-BWN PASS,979,RAMPUR HAT,12:55:00,Wednesday,BARDDHAMAN JN.,12:40:00,Friday
63583,BWN-RPH PASS,110026,BARDDHAMAN JN.,14:00:00,Monday,RAMPUR HAT,14:00:00,Monday
63584,RPH-BWN PASS,100,RAMPUR HAT,12:50:00,Wednesday,BARDDHAMAN JN.,12:50:00,Friday
63591,BKSC-ASN MEM,47,BOKARO STEEL CITY,14:10:00,Thursday,ASANSOL MAIN,13:55:00,Saturday
63592,ASN-BKSC MEM,154,ASANSOL MAIN,15:40:00,Sunday,BOKARO STEEL CITY,15:38:00,Tuesday
63593,PRR-ASN MEMU,183,PURULIA JN.,16:50:00,Friday,ASANSOL MAIN,16:40:00,Friday
63594,ASN-PRR MEMU,236,ASANSOL MAIN,18:15:00,Tuesday,PURULIA JN.,18:05:00,Tuesday
63595,BKSC-ASN MEM,262,BOKARO STEEL CITY,18:50:00,Monday,ASANSOL MAIN,18:48:00,Monday
63596,ASN-BKSC MEM,299,ASANSOL MAIN,19:40:00,Thursday,BOKARO STEEL CITY,19:35:00,Saturday
63597,RNC-ASN PASS,378,RANCHI,21:30:00,Saturday,ASANSOL MAIN,21:20:00,Monday
63598,ASN-RNC PASS,411,ASANSOL MAIN,22:30:00,Saturday,RANCHI,22:20:00,Monday
64001,DLI-PNP MEMU,474,DELHI JN.,00:50:00,Sunday,PANIPAT JN.,00:40:00,Tuesday
64002,PNP-DLI MEMU,51003,PANIPAT JN.,01:25:00,Friday,DELHI JN.,01:24:00,Friday
64003,NDLS-SNP 12C,538,NEW DELHI,02:20:00,Thursday,SONIPAT,02:18:00,Saturday
64004,SNP-SBB 12CA,566,SONIPAT,03:05:00,Monday,SAHIBABAD,03:00:00,Monday
64011,PWL-SSB 10 C,647,PALWAL,04:25:00,Monday,SHAKUR BASTI,04:24:00,Monday
64012,SSB-PWL 12CA,694,SHAKUR BASTI,05:10:00,Friday,PALWAL,05:09:00,Friday
64013,PWL-SSB 12CA,773,PALWAL,07:40:00,Monday,SHAKUR BASTI,07:30:00,Monday
64014,SSB-PWL 10 C,811,SHAKUR BASTI,08:10:00,Tuesday,PALWAL,08:08:00,Tuesday
64015,PWL-SSB 12CA,852,PALWAL,09:10:00,Sunday,SHAKUR BASTI,09:05:00,Tuesday
64016,SSB-PWL EMU,898,SHAKUR BASTI,09:53:00,Saturday,PALWAL,09:51:00,Monday
64017,PWL-SSB 12CA,918,PALWAL,10:09:00,Saturday,SHAKUR BASTI,10:07:00,Monday
64018,SSB-NDLS EMU,947,SHAKUR BASTI,10:37:00,Tuesday,NEW DELHI,10:34:00,Tuesday
64019,PWL-SSB EMU,110026,PALWAL,12:35:00,Friday,SHAKUR BASTI,12:35:00,Friday
64031,GZB-SSB 12CA,100,GHAZIABAD JN.,22:00:00,Saturday,SHAKUR BASTI,22:00:00,Monday
64032,SSB-GZB 12CA,28,SHAKUR BASTI,22:27:00,Monday,GHAZIABAD JN.,22:26:00,Monday
64034,SSB-GZB 10 C,77,SHAKUR BASTI,23:10:00,Monday,GHAZIABAD JN.,23:05:00,Monday
64036,SSB-GZB 12CA,152,SHAKUR BASTI,00:30:00,Friday,GHAZIABAD JN.,00:29:00,Friday
64051,PWL-GZB 12CA,186,PALWAL,01:05:00,Friday,GHAZIABAD JN.,01:00:00,Friday
64052,GZB-PWL 12CA,213,GHAZIABAD JN.,01:45:00,Sunday,PALWAL,01:43:00,Tuesday
64053,PWL-GZB 12CA,249,PALWAL,02:25:00,Saturday,GHAZIABAD JN.,02:22:00,Monday
64055,PWL-GZB 12CA,328,PALWAL,04:10:00,Tuesday,GHAZIABAD JN.,04:00:00,Tuesday
64057,PWL-GZB 12CA,361,PALWAL,05:10:00,Thursday,GHAZIABAD JN.,05:00:00,Saturday
64061,PWL-DLI EMU,424,PALWAL,06:55:00,Tuesday,DELHI JN.,06:45:00,Tuesday
64062,DLI-BVH EMU,488,DELHI JN.,08:15:00,Thursday,PALWAL,08:13:00,Saturday
64064,PND-4 EMU,517,DELHI JN.,09:00:00,Friday,PALWAL,08:58:00,Friday
64071,BVH-NDLS EMU,597,BALLABGARH,10:15:00,Wednesday,SHAKUR BASTI,10:14:00,Friday
64073,KSV-NDLS 12C,645,KOSI KALAN,11:10:00,Wednesday,NEW DELHI,11:09:00,Friday
64074,NDLS-PWL 12C,723,NEW DELHI,13:25:00,Wednesday,KOSI KALAN,13:15:00,Friday
64075,PWL-NDLS 10C,761,PALWAL,14:00:00,Sunday,NEW DELHI,13:58:00,Tuesday
64076,NDLS-PWL 10C,81002,NEW DELHI,14:30:00,Saturday,PALWAL,14:25:00,Monday
64077,PWL-NDLS EMU,811,PALWAL,15:00:00,Saturday,NEW DELHI,15:00:00,Monday
64078,NDLS-PWL 12C,100,NEW DELHI,18:30:00,Thursday,PALWAL,18:30:00,Saturday
64080,NDLS-PWL 10,9,NEW DELHI,18:50:00,Monday,PALWAL,18:45:00,Monday
64082,NDLS-PWL EMU,5100,NEW DELHI,19:25:00,Wednesday,PALWAL,19:23:00,Friday
64084,NDLS-PWL EMU,88,NEW DELHI,20:35:00,Saturday,PALWAL,20:25:00,Monday
64087,NZM-NDLS 10,166,HAZRAT NIZAMUDDIN JN,21:50:00,Tuesday,NEW DELHI,21:49:00,Tuesday
64088,NZM-NDLS 10C,214,HAZRAT NIZAMUDDIN JN,22:30:00,Monday,NEW DELHI,22:29:00,Monday
64089,NZM-NZM EMU,294,HAZRAT NIZAMUDDIN JN,00:30:00,Wednesday,HAZRAT NIZAMUDDIN JN,00:00:00,Friday
64090,NZM-NZM EMU,323,HAZRAT NIZAMUDDIN JN,01:10:00,Friday,HAZRAT NIZAMUDDIN JN,01:08:00,Friday
64091,HNZM-HNZM EM,387,HAZRAT NIZAMUDDIN JN,03:10:00,Tuesday,HAZRAT NIZAMUDDIN JN,03:00:00,Tuesday
64092,NZM-NZM EMU,45100,HAZRAT NIZAMUDDIN JN,05:30:00,Tuesday,HAZRAT NIZAMUDDIN JN,05:20:00,Tuesday
64093,NZM-NDLS 10,483,HAZRAT NIZAMUDDIN JN,06:32:00,Saturday,SHAKUR BASTI,06:22:00,Monday
64094,SSB-NZM 10 C,562,SHAKUR BASTI,07:55:00,Friday,HAZRAT NIZAMUDDIN JN,07:50:00,Friday
64095,NDLS-SSB 10C,598,NEW DELHI,08:30:00,Wednesday,SHAKUR BASTI,08:28:00,Friday
64096,SSB-NZM,625,SHAKUR BASTI,09:40:00,Tuesday,HAZRAT NIZAMUDDIN JN,09:35:00,Tuesday
64097,NDLS-SSB 10,659,NEW DELHI,10:05:00,Saturday,SHAKUR BASTI,10:04:00,Monday
64098,SSB-NZM EMU,734,SHAKUR BASTI,11:50:00,Friday,HAZRAT NIZAMUDDIN JN,11:40:00,Friday
64101,ALJN-DLI 12C,783,ALIGARH JN.,12:30:00,Thursday,DELHI JN.,12:29:00,Saturday
64102,DLI-ALJN 12C,812,DELHI JN.,13:15:00,Monday,ALIGARH JN.,13:15:00,Monday
64103,ALJN-DLI,100,ALIGARH JN.,22:00:00,Thursday,DELHI JN.,22:00:00,Saturday
64104,DLI-DKDE 12C,77,DELHI JN.,23:25:00,Friday,DANKAUR,23:10:00,Friday
64105,ALJN-DLI 12C,161,ALIGARH JN.,00:43:00,Monday,NEW DELHI,00:40:00,Monday
64106,DLI-KRJ 12CA,272,DELHI JN.,02:30:00,Friday,KHURJA JN,02:28:00,Friday
64107,DKDE-DLI 12C,314,DANKAUR,03:40:00,Tuesday,DELHI JN.,03:35:00,Tuesday
64108,DLI-DKDE 12C,474,DELHI JN.,05:50:00,Monday,KHURJA JN,05:48:00,Monday
64109,DKDE-SSB 12C,498,DANKAUR,06:45:00,Friday,SHAKUR BASTI,06:35:00,Friday
64110,NDLS-ALJN 12,621,NEW DELHI,09:45:00,Sunday,ALIGARH JN.,09:40:00,Tuesday
64111,DKDE-SSB 12C,81005,KHURJA JN,12:10:00,Sunday,SHAKUR BASTI,12:00:00,Tuesday
64112,SSB-DKDE 12C,822,SHAKUR BASTI,12:28:00,Wednesday,DANKAUR,12:26:00,Friday
64113,KRJ-SSB 12CA,89100,KHURJA JN,13:45:00,Tuesday,SHAKUR BASTI,13:43:00,Tuesday
64114,SSB-ALJN 12C,896,NEW DELHI,14:20:00,Wednesday,ALIGARH JN.,14:10:00,Friday
64151,ALJN-DLI MEM,110035,ALIGARH JN.,17:05:00,Sunday,DELHI JN.,17:00:00,Tuesday
64152,DLI-ALJN MEM,1186,DELHI JN.,19:35:00,Saturday,ALIGARH JN.,19:20:00,Monday
64153,CNB-ETW MEMU,13100100,KANPUR CENTRAL JN.,21:45:00,Saturday,ETAWAH,21:43:00,Monday
64154,ALJN-TDL MEM,141004,ALIGARH JN.,01:05:00,Tuesday,TUNDLA JN,00:55:00,Tuesday
64155,ETW-TDL MEMU,1478,ETAWAH,02:30:00,Saturday,TUNDLA JN,02:30:00,Monday
64156,ETW-CNB MEMU,100,ETAWAH,06:30:00,Saturday,KANPUR CENTRAL JN.,06:30:00,Monday
64157,ETW-AGC MEMU,73,ETAWAH,08:30:00,Thursday,AGRA CANTT,08:20:00,Saturday
64158,TDL-ETW MEMU,177,TUNDLA JN,11:00:00,Friday,ETAWAH,10:55:00,Friday
64159,CNB-PHD MEMU,291,KANPUR CENTRAL JN.,13:10:00,Tuesday,PHAPHUND,12:58:00,Tuesday
64160,AGC-ETW MEMU,442,AGRA CANTT,15:45:00,Sunday,ETAWAH,15:40:00,Tuesday
64161,PHD-SKB MEMU,581,PHAPHUND,18:35:00,Saturday,SHIKOHABAD JN.,18:25:00,Monday
64162,PHD-CNB MEMU,587,PHAPHUND,18:49:00,Saturday,KANPUR CENTRAL JN.,18:47:00,Monday
64163,CNB-PNK MEMU,655,KANPUR CENTRAL JN.,20:54:00,Thursday,PANKI,20:52:00,Saturday
64164,SKB-PHD MEMU,672,SHIKOHABAD JN.,21:25:00,Sunday,PHAPHUND,21:20:00,Tuesday
64165,TDL-ALJN MEM,856,TUNDLA JN,23:58:00,Saturday,ALIGARH JN.,23:55:00,Monday
64167,PWL-ALJN EMU,979,PALWAL,01:40:00,Thursday,ALIGARH JN.,01:30:00,Saturday
64168,ALJN-PWL EMU,11001004,ALIGARH JN.,02:02:00,Tuesday,PALWAL,02:00:00,Tuesday
64201,LKO-CNB MEMU,1163,LUCKNOW JN.,04:15:00,Tuesday,KANPUR CENTRAL JN.,04:10:00,Tuesday
64202,CNB-LKO MEMU,121005,KANPUR CENTRAL JN.,05:40:00,Wednesday,LUCKNOW JN.,05:38:00,Friday
64203,LKO-CNB MEMU,1316,LUCKNOW JN.,07:30:00,Saturday,KANPUR CENTRAL JN.,07:27:00,Monday
64204,CNB-LKO MEMU,14100100,KANPUR CENTRAL JN.,09:40:00,Saturday,LUCKNOW JN.,09:25:00,Monday
64205,LKO-CNB MEMU,1478,LUCKNOW JN.,11:05:00,Tuesday,KANPUR CENTRAL JN.,11:05:00,Tuesday
64206,CNB-LKO MEMU,100,KANPUR CENTRAL JN.,06:25:00,Friday,LUCKNOW JN.,06:25:00,Friday
64207,LKO-CNB MEMU,15,LUCKNOW JN.,06:45:00,Thursday,KANPUR CENTRAL JN.,06:43:00,Saturday
64208,CNB-LKO MEMU,58,KANPUR CENTRAL JN.,07:30:00,Tuesday,LUCKNOW JN.,07:28:00,Tuesday
64209,LKO-CNB MEMU,11008,LUCKNOW JN.,08:25:00,Sunday,KANPUR CENTRAL JN.,08:20:00,Tuesday
64210,CNB-LKO MEMU,152,KANPUR CENTRAL JN.,09:10:00,Saturday,LUCKNOW JN.,09:08:00,Monday
64211,LKO-CNB MEMU,17100,LUCKNOW JN.,09:35:00,Saturday,KANPUR CENTRAL JN.,09:34:00,Monday
64212,CNB-LKO MEMU,21005,KANPUR CENTRAL JN.,10:40:00,Sunday,LUCKNOW JN.,10:38:00,Tuesday
64213,LKO-CNB MEMU,218,LUCKNOW JN.,10:45:00,Tuesday,KANPUR CENTRAL JN.,10:43:00,Tuesday
64214,KAP-LKO MEMU,231,KALIANPUR,11:00:00,Monday,LUCKNOW JN.,10:59:00,Monday
64216,KAP-LKO MEMU,251,KALIANPUR,11:20:00,Sunday,LUCKNOW JN.,11:19:00,Tuesday
64221,LKO-HRI-LKO,268,LUCKNOW JN.,11:50:00,Friday,SHAHJAHANPUR JN,11:49:00,Friday
64222,HRI-LKO-HRI,299,SHAHJAHANPUR JN,12:50:00,Friday,LUCKNOW JN.,12:48:00,Friday
64231,BBK-LKO MEMU,321,BARA BANKI JN.,13:10:00,Monday,LUCKNOW JN.,13:09:00,Monday
64232,LKO-BBK MEMU,357,LUCKNOW JN.,14:30:00,Sunday,BARA BANKI JN.,14:30:00,Tuesday
64234,LKO-BBK MEMU,100,LUCKNOW JN.,15:00:00,Thursday,BARA BANKI JN.,15:00:00,Saturday
64235,BBK-CNB MEMU,35,BARA BANKI JN.,15:40:00,Saturday,KANPUR CENTRAL JN.,15:39:00,Monday
64236,CNB-BBK MEMU,57,KANPUR CENTRAL JN.,16:20:00,Thursday,BARA BANKI JN.,16:19:00,Saturday
64251,LJN-CNB MEMU,88,LUCKNOW JN.,16:55:00,Friday,KANPUR CENTRAL JN.,16:54:00,Friday
64252,CNB-LJN MEMU,11005,KANPUR CENTRAL JN.,17:20:00,Friday,LUCKNOW JN.,17:18:00,Friday
64253,LJN-KAP MEMU,124,LUCKNOW JN.,17:38:00,Sunday,KALIANPUR,17:36:00,Tuesday
64254,CNB-LJN MEMU,137,KANPUR CENTRAL JN.,17:50:00,Thursday,LUCKNOW JN.,17:48:00,Saturday
64255,LJN-KAP MEMU,15100,LUCKNOW JN.,18:10:00,Friday,KALIANPUR,18:08:00,Friday
64257,LJN-CNB MEMU,185,LUCKNOW JN.,18:52:00,Thursday,KANPUR CENTRAL JN.,18:50:00,Saturday
64260,PNK-LJN MEMU,21003,PANKI,19:20:00,Friday,LUCKNOW JN.,19:18:00,Friday
64271,BBK-LJN MEMU,247,BARA BANKI JN.,20:35:00,Sunday,LUCKNOW JN.,20:30:00,Tuesday
64272,LJN-BBK MEMU,298,LUCKNOW JN.,21:20:00,Wednesday,BARA BANKI JN.,21:18:00,Friday
64273,BBK-LJN MEMU,341,BARA BANKI JN.,22:42:00,Monday,LUCKNOW JN.,22:40:00,Monday
64274,LJN-BBK MEMU,356,LUCKNOW JN.,23:15:00,Sunday,BARA BANKI JN.,23:15:00,Tuesday
64275,BBK-LJN MEMU,100,BARA BANKI JN.,23:50:00,Tuesday,LUCKNOW JN.,23:50:00,Tuesday
64281,SLN-LKO MEMU,38,SULTANPUR JN.,00:20:00,Monday,LUCKNOW JN.,00:18:00,Monday
64282,LKO-SLN MEMU,89,LUCKNOW JN.,01:10:00,Monday,SULTANPUR JN.,01:05:00,Monday
64401,GZB-DLI 12CA,141,GHAZIABAD JN.,02:25:00,Friday,DELHI JN.,02:23:00,Friday
64402,DLI-GZB 12CA,21002,DELHI JN.,03:20:00,Friday,GHAZIABAD JN.,03:15:00,Friday
64403,GZB-DLI 12CA,249,GHAZIABAD JN.,04:05:00,Thursday,DELHI JN.,04:03:00,Saturday
64404,DLI-GZB 12CA,294,DELHI JN.,04:55:00,Thursday,GHAZIABAD JN.,04:53:00,Saturday
64406,DLI-GZB 12CA,331,DELHI JN.,06:10:00,Thursday,GHAZIABAD JN.,06:08:00,Saturday
64407,GZB-DLI EMU,344,GHAZIABAD JN.,07:50:00,Thursday,DELHI JN.,07:40:00,Saturday
64408,DLI-GZB 12CA,395,DELHI JN.,08:55:00,Tuesday,GHAZIABAD JN.,08:50:00,Tuesday
64409,GZB-NDLS 10C,41007,GHAZIABAD JN.,10:00:00,Saturday,NEW DELHI,09:30:00,Monday
64410,DLI-GZB 12CA,449,NEW DELHI,11:05:00,Wednesday,GHAZIABAD JN.,11:00:00,Friday
64411,SBB-DLI  EMU,47100,SAHIBABAD,11:30:00,Monday,DELHI JN.,11:28:00,Monday
64412,DLI-GZB MEMU,493,DELHI JN.,11:54:00,Sunday,GHAZIABAD JN.,11:52:00,Tuesday
64414,DLI-GZB EMU,51005,DELHI JN.,12:15:00,Monday,GHAZIABAD JN.,12:10:00,Monday
64415,GZB-NDLS EMU,539,GHAZIABAD JN.,12:46:00,Monday,NEW DELHI,12:44:00,Monday
64417,GZB-DLI MEMU,549,GHAZIABAD JN.,13:10:00,Wednesday,DELHI JN.,13:05:00,Friday
64418,DLI-GZB MEMU,582,DELHI JN.,13:45:00,Saturday,GHAZIABAD JN.,13:40:00,Monday
64419,NZM-GZB10 CA,61009,HAZRAT NIZAMUDDIN JN,14:12:00,Monday,GHAZIABAD JN.,14:07:00,Monday
64420,GZB-DLI-NDLS,619,GHAZIABAD JN.,14:20:00,Monday,HAZRAT NIZAMUDDIN JN,14:18:00,Monday
64421,GZB-NDLS 12C,65100,GHAZIABAD JN.,15:00:00,Tuesday,NEW DELHI,14:58:00,Tuesday
64422,NDLS-GZB,682,NEW DELHI,15:33:00,Friday,GHAZIABAD JN.,15:28:00,Friday
64423,GZB-NDLS EMU,71004,GHAZIABAD JN.,15:52:00,Saturday,NEW DELHI,15:50:00,Monday
64424,NDLS-GZB EMU,711,NEW DELHI,16:02:00,Tuesday,GHAZIABAD JN.,16:00:00,Tuesday
64425,GZB-NDLS 12C,718,GHAZIABAD JN.,16:20:00,Monday,NEW DELHI,16:18:00,Monday
64426,NDLS-GZB 12C,747,NEW DELHI,17:07:00,Sunday,GHAZIABAD JN.,17:02:00,Tuesday
64427,GZB-NDLS 12C,767,GHAZIABAD JN.,18:15:00,Monday,NEW DELHI,17:55:00,Monday
64428,NDLS-GZB EMU,776,NEW DELHI,18:32:00,Tuesday,GHAZIABAD JN.,18:30:00,Tuesday
64429,GZB-NDLS 12C,788,GHAZIABAD JN.,18:46:00,Friday,NEW DELHI,18:44:00,Friday
64430,NDLS-GZB,819,NEW DELHI,19:12:00,Tuesday,GHAZIABAD JN.,19:10:00,Tuesday
64431,GZB-NDLS EMU,825,GHAZIABAD JN.,19:24:00,Friday,NEW DELHI,19:22:00,Friday
64432,NDLS-GZB EMU,834,NEW DELHI,19:58:00,Friday,GHAZIABAD JN.,19:56:00,Friday
64433,GZB-NDLS EMU,839,GHAZIABAD JN.,20:36:00,Tuesday,NEW DELHI,20:34:00,Tuesday
64434,DLI-GZB 12CA,844,DELHI JN.,20:46:00,Friday,GHAZIABAD JN.,20:44:00,Friday
64437,GZB-DLI 12CA,851,GHAZIABAD JN.,21:40:00,Monday,DELHI JN.,21:38:00,Monday
64439,GZB-DLI 12CA,868,GHAZIABAD JN.,22:30:00,Wednesday,DELHI JN.,22:10:00,Friday
64441,GZB-DLI 12CA,888,GHAZIABAD JN.,22:48:00,Saturday,NEW DELHI,22:46:00,Monday
64443,GZB-DLI 12CA,897,GHAZIABAD JN.,23:20:00,Wednesday,DELHI JN.,23:15:00,Friday
64445,GZB-NDLS,936,GHAZIABAD JN.,00:10:00,Thursday,DELHI JN.,00:08:00,Saturday
64449,GZB-NDLS LAD,942,GHAZIABAD JN.,00:19:00,Thursday,NEW DELHI,00:17:00,Saturday
64450,NDLS-GZB LAD,956,NEW DELHI,00:47:00,Thursday,GHAZIABAD JN.,00:39:00,Saturday
64451,DLI-PNP MEMU,974,DELHI JN.,01:10:00,Tuesday,PANIPAT JN.,01:08:00,Tuesday
64452,KKDE-DLI MEM,998,KURUKSHETRA JN.,01:32:00,Monday,DELHI JN.,01:30:00,Monday
64453,DLI-PNP 12CA,110061,DELHI JN.,02:37:00,Saturday,PANIPAT JN.,02:33:00,Monday
64454,KKDE-DLI MEM,1156,KURUKSHETRA JN.,04:15:00,Tuesday,DELHI JN.,04:15:00,Tuesday
