Train_No,Train_Name,distance,Source_Station_Name,departure_time,day_of_departure,Destination_Station_Name,arrival_time,day_of_arrival
97046,TK2,2709,KALYAN JN,18:34:36,Monday,THANE,22:23:09,Thursday
97047,K37,2055,CST-MUMBAI,22:25:45,Wednesday,KALYAN JN,17:22:30,Tuesday
97048,K54,1370,KALYAN JN,00:18:41,Wednesday,CST-MUMBAI,01:46:37,Monday
97049,K39,2339,CST-MUMBAI,13:40:00,Saturday,KALYAN JN,11:41:10,Friday
97050,DK12,1652,KALYAN JN,12:33:14,Thursday,DADAR,18:44:18,Saturday
97051,CK13,404,KURLA,20:17:31,Tuesday,KALYAN JN,15:24:42,Friday
97052,K58,1733,KALYAN JN,16:25:23,Saturday,CST-MUMBAI,15:38:41,Sunday
97053,K43,1039,CST-MUMBAI,01:20:30,Tuesday,KALYAN JN,07:44:06,Thursday
97054,K60,17,KALYAN JN,20:43:47,Sunday,CST-MUMBAI,18:51:38,Thursday
97055,K45,2080,CST-MUMBAI,02:07:22,Wednesday,KALYAN JN,19:10:39,Sunday
97056,TK4,1928,KALYAN JN,00:43:41,Friday,THANE,15:15:17,Friday
97057,K47,2283,CST-MUMBAI,19:27:21,Saturday,KALYAN JN,15:47:19,Wednesday
97058,K62,1992,KALYAN JN,09:23:13,Thursday,CST-MUMBAI,18:51:27,Thursday
97059,K49,1109,CST-MUMBAI,13:41:54,Monday,KALYAN JN,00:25:10,Monday
97060,K64,1256,KALYAN JN,04:18:55,Monday,CST-MUMBAI,08:51:25,Tuesday
97061,K51,1305,CST-MUMBAI,14:06:24,Friday,KALYAN JN,20:57:23,Sunday
97062,K66,652,KALYAN JN,17:52:44,Thursday,CST-MUMBAI,17:37:39,Saturday
97063,DK11,1211,DADAR,10:04:44,Thursday,KALYAN JN,17:58:36,Saturday
97064,CK4,2743,KALYAN JN,16:41:41,Sunday,KURLA,05:51:30,Sunday
97065,K55,1136,CST-MUMBAI,14:57:15,Monday,KALYAN JN,04:14:30,Wednesday
97066,K68,2232,KALYAN JN,01:14:39,Wednesday,CST-MUMBAI,11:40:16,Monday
97067,K57,2326,CST-MUMBAI,02:25:40,Friday,KALYAN JN,21:17:24,Sunday
97068,K70,1359,KALYAN JN,14:49:05,Monday,CST-MUMBAI,15:52:04,Saturday
97069,K59,1189,CST-MUMBAI,14:42:46,Thursday,KALYAN JN,14:02:25,Friday
97070,K72,2475,KALYAN JN,09:48:10,Monday,CST-MUMBAI,17:27:24,Monday
97071,K61,511,CST-MUMBAI,22:12:01,Monday,KALYAN JN,09:00:02,Saturday
97072,DK14,1808,KALYAN JN,05:12:50,Saturday,DADAR,01:03:50,Thursday
97073,TK3,1677,THANE,07:43:37,Tuesday,KALYAN JN,04:06:36,Sunday
97074,K74,431,KALYAN JN,19:30:26,Thursday,CST-MUMBAI,12:52:18,Wednesday
97075,K63,2334,CST-MUMBAI,15:15:15,Tuesday,KALYAN JN,03:22:46,Monday
97076,K78,160,KALYAN JN,22:36:58,Wednesday,CST-MUMBAI,19:44:56,Wednesday
97077,CK15,1541,KURLA,18:45:38,Friday,KALYAN JN,12:47:18,Friday
97078,K80,2265,KALYAN JN,00:42:52,Sunday,CST-MUMBAI,16:07:53,Tuesday
97079,K65,378,CST-MUMBAI,13:45:38,Saturday,KALYAN JN,07:05:03,Thursday
97080,K82,1158,KALYAN JN,02:43:38,Monday,CST-MUMBAI,13:09:00,Monday
97081,K67,2837,CST-MUMBAI,11:49:40,Sunday,KALYAN JN,02:22:52,Saturday
97082,K84,2428,KALYAN JN,05:41:32,Tuesday,CST-MUMBAI,20:05:38,Monday
97083,K69,176,CST-MUMBAI,05:53:35,Wednesday,KALYAN JN,17:16:52,Friday
97084,K86,1025,KALYAN JN,19:47:27,Thursday,CST-MUMBAI,14:29:53,Saturday
97085,K71,305,CST-MUMBAI,12:21:37,Monday,KALYAN JN,20:32:57,Friday
97086,TK6,358,KALYAN JN,22:34:28,Monday,THANE,20:16:35,Tuesday
97087,DK13,1432,DADAR,00:05:19,Tuesday,KALYAN JN,03:25:52,Sunday
97088,K88,383,KALYAN JN,03:24:52,Friday,CST-MUMBAI,07:07:30,Monday
97089,K75,1679,CST-MUMBAI,20:13:04,Sunday,KALYAN JN,07:09:33,Friday
97090,K90,2246,KALYAN JN,13:37:40,Saturday,CST-MUMBAI,19:56:43,Thursday
97091,K77,2736,CST-MUMBAI,22:17:04,Wednesday,KALYAN JN,13:04:13,Wednesday
97092,DK16,2955,KALYAN JN,03:36:57,Monday,DADAR,10:46:34,Tuesday
97093,K79,2047,CST-MUMBAI,00:00:10,Tuesday,KALYAN JN,22:28:23,Friday
97094,TK8,1500,KALYAN JN,08:35:28,Wednesday,THANE,09:29:35,Thursday
97095,K81,2938,CST-MUMBAI,22:50:50,Tuesday,KALYAN JN,06:40:52,Thursday
97096,K92,956,KALYAN JN,14:19:31,Wednesday,CST-MUMBAI,00:33:02,Monday
97097,CK17,2786,KURLA,08:51:42,Thursday,KALYAN JN,11:41:30,Tuesday
97098,DK18,2560,KALYAN JN,15:29:33,Saturday,DADAR,19:53:52,Friday
97099,CK19,2757,VIDYAVIHAR,17:00:54,Friday,KALYAN JN,14:16:52,Saturday
97100,K96,874,KALYAN JN,21:36:57,Sunday,CST-MUMBAI,16:50:25,Thursday
97101,K83,161,CST-MUMBAI,08:24:18,Sunday,KALYAN JN,22:46:12,Tuesday
97102,K100,2582,KALYAN JN,09:45:25,Sunday,CST-MUMBAI,09:24:06,Thursday
97103,K85,2610,CST-MUMBAI,14:29:50,Saturday,KALYAN JN,08:37:35,Monday
97104,K104,283,KALYAN JN,01:41:44,Tuesday,CST-MUMBAI,19:21:10,Saturday
97105,K87,1684,CST-MUMBAI,02:35:49,Wednesday,KALYAN JN,03:04:08,Thursday
97106,K108,458,KALYAN JN,23:33:25,Monday,CST-MUMBAI,22:37:34,Friday
97107,DK19,821,DADAR,02:28:14,Sunday,KALYAN JN,14:56:56,Tuesday
97108,K110,1993,KALYAN JN,15:13:26,Tuesday,CST-MUMBAI,09:45:32,Sunday
97109,CK21,470,VIDYAVIHAR,07:25:28,Sunday,KALYAN JN,19:48:35,Thursday
97110,DK24,552,KALYAN JN,05:15:32,Tuesday,DADAR,02:10:43,Saturday
97111,K91,2378,CST-MUMBAI,07:32:18,Saturday,KALYAN JN,08:55:21,Sunday
97112,K114,2951,KALYAN JN,00:47:14,Tuesday,CST-MUMBAI,23:43:13,Wednesday
97113,K93,2423,CST-MUMBAI,22:51:53,Sunday,KALYAN JN,19:26:18,Monday
97114,K118,2076,KALYAN JN,21:28:27,Tuesday,CST-MUMBAI,10:23:40,Thursday
97115,DK23,1486,DADAR,12:18:55,Tuesday,KALYAN JN,05:04:30,Tuesday
97116,CK6,2371,KALYAN JN,01:23:24,Tuesday,KURLA,14:00:46,Thursday
97117,K97,144,CST-MUMBAI,03:07:59,Saturday,KALYAN JN,21:54:52,Friday
97118,TK10,686,KALYAN JN,03:36:30,Friday,THANE,09:11:16,Saturday
97119,K99,1547,CST-MUMBAI,09:07:27,Wednesday,KALYAN JN,23:08:14,Thursday
97120,DK26,2654,KALYAN JN,19:35:49,Tuesday,DADAR,20:10:31,Saturday
97121,DK25,1560,DADAR,07:24:09,Thursday,KALYAN JN,01:34:56,Wednesday
97122,K120,1800,KALYAN JN,20:57:48,Wednesday,CST-MUMBAI,13:04:43,Friday
97123,DK29,1239,DADAR,08:53:26,Sunday,KALYAN JN,03:50:41,Wednesday
97124,K122,138,KALYAN JN,09:28:35,Saturday,CST-MUMBAI,02:33:52,Wednesday
97125,K105,1119,CST-MUMBAI,12:08:57,Friday,KALYAN JN,20:40:50,Friday
97126,DK28,190,KALYAN JN,09:20:19,Sunday,DADAR,14:17:34,Saturday
97127,K107,1361,CST-MUMBAI,19:38:36,Sunday,KALYAN JN,04:28:41,Thursday
97128,K124,2656,KALYAN JN,20:46:38,Wednesday,CST-MUMBAI,05:55:13,Friday
97129,K109,144,CST-MUMBAI,13:59:12,Friday,KALYAN JN,06:41:56,Tuesday
97130,TK12,91,KALYAN JN,13:43:38,Saturday,THANE,03:25:13,Sunday
97131,CK23,1668,KURLA,02:07:36,Monday,KALYAN JN,09:57:10,Saturday
97132,DK30,2963,KALYAN JN,12:47:22,Saturday,DADAR,13:29:59,Monday
97133,K113,356,CST-MUMBAI,16:18:55,Saturday,KALYAN JN,12:40:51,Sunday
97134,DK32,614,KALYAN JN,12:06:19,Friday,DADAR,02:27:10,Sunday
97135,DK31,905,DADAR,07:51:34,Monday,KALYAN JN,23:32:52,Friday
97136,K126,2827,KALYAN JN,08:06:49,Tuesday,CST-MUMBAI,21:32:45,Monday
97137,DK33,1389,DADAR,18:19:16,Friday,KALYAN JN,14:13:57,Wednesday
97138,DK34,107,KALYAN JN,02:27:03,Thursday,DADAR,17:06:31,Tuesday
97139,K117,1202,CST-MUMBAI,03:33:39,Thursday,KALYAN JN,00:22:23,Tuesday
97140,CK8,51,KALYAN JN,04:05:21,Sunday,KURLA,17:19:45,Sunday
97141,DK35,1720,DADAR,02:49:18,Tuesday,KALYAN JN,22:22:56,Friday
97142,K130,1590,KALYAN JN,17:02:34,Wednesday,CST-MUMBAI,10:11:14,Saturday
97143,DK37,893,DADAR,21:12:24,Friday,KALYAN JN,00:28:00,Friday
97144,K132,1706,KALYAN JN,09:54:08,Saturday,CST-MUMBAI,18:11:54,Sunday
97145,DK39,295,DADAR,14:10:03,Sunday,KALYAN JN,23:35:40,Tuesday
97146,K134,1837,KALYAN JN,12:43:21,Saturday,CST-MUMBAI,13:16:49,Friday
97147,K123,312,CST-MUMBAI,21:03:23,Saturday,KALYAN JN,18:55:08,Wednesday
97148,CK10,1309,KALYAN JN,10:25:11,Sunday,KURLA,12:02:43,Thursday
97149,K125,2299,CST-MUMBAI,08:51:57,Saturday,KALYAN JN,13:07:56,Thursday
97150,TK14,969,KALYAN JN,21:12:44,Friday,THANE,18:30:32,Tuesday
97151,K127,2732,CST-MUMBAI,15:49:55,Friday,KALYAN JN,17:42:27,Saturday
97152,TK16,2908,KALYAN JN,21:34:10,Monday,THANE,19:18:00,Monday
97153,K129,2153,CST-MUMBAI,01:48:28,Monday,KALYAN JN,21:37:15,Sunday
97155,DK41,1236,DADAR,17:43:23,Wednesday,KALYAN JN,05:01:54,Wednesday
97201,DL1,1949,CST-MUMBAI,17:49:02,Saturday,DOMBIVLI,17:56:26,Friday
97202,DL2,1812,DOMBIVLI,16:36:22,Wednesday,CST-MUMBAI,13:01:40,Tuesday
97203,DL3,2421,CST-MUMBAI,23:56:26,Thursday,DOMBIVLI,11:02:58,Monday
97204,DL4,246,DOMBIVLI,14:59:28,Tuesday,CST-MUMBAI,04:54:57,Friday
97205,DL5,2974,CST-MUMBAI,04:58:40,Tuesday,DOMBIVLI,15:59:16,Monday
97206,DL6,1065,DOMBIVLI,23:52:55,Thursday,CST-MUMBAI,06:54:54,Wednesday
97207,DL7,2934,CST-MUMBAI,08:55:57,Wednesday,DOMBIVLI,03:36:39,Friday
97208,DL10,2593,DOMBIVLI,01:31:29,Wednesday,CST-MUMBAI,11:32:24,Friday
97209,DL9,1719,CST-MUMBAI,05:17:22,Wednesday,DOMBIVLI,10:29:45,Monday
97210,DL12,2617,DOMBIVLI,12:45:36,Thursday,CST-MUMBAI,18:53:36,Monday
97211,DL11,2654,CST-MUMBAI,16:50:55,Friday,DOMBIVLI,04:40:04,Tuesday
97212,DDL2,2945,DOMBIVLI,21:14:37,Sunday,DADAR,21:02:18,Sunday
97213,DL13,1950,CST-MUMBAI,02:18:07,Tuesday,DOMBIVLI,09:33:34,Monday
97214,DL14,929,DOMBIVLI,07:05:03,Friday,CST-MUMBAI,00:51:18,Sunday
97215,DL15,2882,CST-MUMBAI,06:03:13,Tuesday,DOMBIVLI,21:47:09,Sunday
97216,DL16,2277,DOMBIVLI,08:50:42,Sunday,CST-MUMBAI,13:23:00,Thursday
97217,DL17,1917,CST-MUMBAI,13:32:41,Friday,DOMBIVLI,16:20:49,Wednesday
97218,DL18,1391,DOMBIVLI,03:08:20,Saturday,CST-MUMBAI,16:22:54,Saturday
97219,DL19,2664,CST-MUMBAI,00:32:03,Tuesday,DOMBIVLI,05:10:27,Friday
97220,DL20,357,DOMBIVLI,23:07:09,Saturday,CST-MUMBAI,00:31:55,Wednesday
97221,DL21,1278,CST-MUMBAI,10:43:27,Tuesday,DOMBIVLI,19:14:43,Sunday
97222,DL22,1439,DOMBIVLI,09:18:50,Monday,CST-MUMBAI,12:37:03,Sunday
97223,DL23,2761,CST-MUMBAI,16:31:42,Friday,DOMBIVLI,01:01:02,Saturday
97224,DL24,1441,DOMBIVLI,11:05:59,Saturday,CST-MUMBAI,02:39:25,Thursday
97225,DL25,563,CST-MUMBAI,00:44:25,Sunday,DOMBIVLI,11:07:15,Saturday
97226,DL26,1652,DOMBIVLI,11:42:04,Tuesday,CST-MUMBAI,21:22:14,Monday
97227,DL27,2589,CST-MUMBAI,05:49:30,Friday,DOMBIVLI,10:05:14,Sunday
97228,DL28,2619,DOMBIVLI,21:19:10,Wednesday,CST-MUMBAI,15:48:47,Sunday
97229,DL29,1542,CST-MUMBAI,01:23:45,Sunday,DOMBIVLI,07:33:36,Tuesday
97230,DL30,2899,DOMBIVLI,15:38:05,Friday,CST-MUMBAI,18:15:12,Sunday
97231,DL31,1740,CST-MUMBAI,07:17:40,Tuesday,DOMBIVLI,03:39:58,Thursday
97232,DL32,1345,DOMBIVLI,00:35:50,Tuesday,CST-MUMBAI,09:28:33,Friday
97233,DL33,10,CST-MUMBAI,09:14:49,Tuesday,DOMBIVLI,21:58:42,Monday
97234,DDL4,441,DOMBIVLI,05:42:09,Friday,DADAR,15:06:58,Tuesday
97235,DDL1,2366,DADAR,09:10:56,Tuesday,DOMBIVLI,03:13:00,Tuesday
97236,DL34,338,DOMBIVLI,11:40:52,Saturday,CST-MUMBAI,04:13:44,Sunday
97237,DDL3,280,DADAR,01:23:15,Tuesday,DOMBIVLI,10:15:51,Thursday
97238,DL36,432,DOMBIVLI,02:01:53,Friday,CST-MUMBAI,04:15:12,Thursday
97239,DL37,1699,CST-MUMBAI,16:24:18,Sunday,DOMBIVLI,23:22:30,Monday
97240,DL38,1487,DOMBIVLI,10:43:03,Tuesday,CST-MUMBAI,16:27:36,Thursday
97241,DL39,2735,CST-MUMBAI,18:02:34,Tuesday,DOMBIVLI,15:08:17,Monday
97242,DL40,1742,DOMBIVLI,00:40:35,Friday,CST-MUMBAI,00:48:42,Thursday
97243,DL41,1182,CST-MUMBAI,09:32:46,Tuesday,DOMBIVLI,09:45:03,Friday
97244,DL42,2974,DOMBIVLI,15:54:53,Sunday,CST-MUMBAI,06:15:26,Tuesday
97245,DL43,79,CST-MUMBAI,06:41:03,Sunday,DOMBIVLI,16:41:35,Sunday
97246,DL44,2449,DOMBIVLI,06:42:39,Wednesday,CST-MUMBAI,02:33:02,Sunday
97247,DDL5,2537,DADAR,19:27:46,Saturday,DOMBIVLI,01:39:34,Wednesday
97248,DL46,565,DOMBIVLI,05:55:24,Thursday,CST-MUMBAI,14:47:46,Monday
97249,DL45,1494,CST-MUMBAI,02:57:40,Friday,DOMBIVLI,18:35:42,Tuesday
97250,DL48,1993,DOMBIVLI,16:08:35,Tuesday,CST-MUMBAI,03:33:23,Tuesday
97251,DL47,2923,CST-MUMBAI,23:22:42,Monday,DOMBIVLI,15:18:45,Wednesday
97252,DL50,1818,DOMBIVLI,16:20:46,Monday,CST-MUMBAI,20:19:36,Thursday
97253,DL49,1476,CST-MUMBAI,19:05:10,Saturday,DOMBIVLI,21:12:09,Thursday
97254,DDL6,2891,DOMBIVLI,21:03:18,Thursday,DADAR,12:43:52,Sunday
97255,DL51,747,CST-MUMBAI,03:02:25,Tuesday,DOMBIVLI,23:08:32,Saturday
97256,DL52,1022,DOMBIVLI,23:26:38,Tuesday,CST-MUMBAI,05:28:06,Monday
97258,DL54,1717,DOMBIVLI,02:23:25,Monday,CST-MUMBAI,17:22:56,Friday
97260,DDL8,2489,DOMBIVLI,13:23:17,Saturday,DADAR,10:49:51,Saturday
97301,T1,1397,CST-MUMBAI,12:59:17,Thursday,THANE,19:49:53,Saturday
97302,T2,2278,THANE,11:30:10,Friday,CST-MUMBAI,00:51:19,Friday
97303,T3,949,CST-MUMBAI,07:36:21,Sunday,THANE,02:04:45,Saturday
97304,T4,1315,THANE,02:33:49,Saturday,CST-MUMBAI,03:32:47,Sunday
97305,T5,1263,CST-MUMBAI,23:11:12,Wednesday,THANE,03:16:20,Thursday
97306,T6,741,THANE,18:28:23,Monday,CST-MUMBAI,19:15:02,Wednesday
97307,T7,1109,CST-MUMBAI,16:01:03,Wednesday,THANE,04:42:48,Wednesday
97308,T10,2510,THANE,00:39:38,Tuesday,CST-MUMBAI,00:34:17,Wednesday
97309,T9,564,CST-MUMBAI,09:14:21,Tuesday,THANE,23:04:18,Tuesday
97310,T12,1715,THANE,07:23:20,Tuesday,CST-MUMBAI,04:05:55,Saturday
97311,T11,93,CST-MUMBAI,08:57:29,Sunday,THANE,22:15:21,Thursday
97312,T14,1075,THANE,06:08:20,Tuesday,CST-MUMBAI,23:49:23,Tuesday
97313,T13,2497,CST-MUMBAI,09:06:33,Wednesday,THANE,12:22:23,Tuesday
97314,T16,1055,THANE,22:43:56,Monday,CST-MUMBAI,19:03:30,Wednesday
97315,T15,1693,CST-MUMBAI,02:12:46,Saturday,THANE,02:21:26,Monday
97316,T18,2528,THANE,17:07:33,Thursday,CST-MUMBAI,17:56:09,Saturday
97317,T19,160,CST-MUMBAI,23:43:58,Friday,THANE,08:39:42,Saturday
97318,T20,2210,THANE,05:17:35,Sunday,CST-MUMBAI,12:24:05,Monday
97319,T21,2900,CST-MUMBAI,11:43:58,Friday,THANE,04:10:36,Monday
97320,T22,409,THANE,04:02:51,Friday,CST-MUMBAI,02:51:35,Wednesday
97321,T23,1969,CST-MUMBAI,14:07:41,Saturday,THANE,09:51:56,Friday
97322,T24,1185,THANE,08:14:08,Wednesday,CST-MUMBAI,10:14:58,Thursday
97323,T25,1700,CST-MUMBAI,05:38:27,Wednesday,THANE,13:34:50,Friday
97324,T26,2747,THANE,00:55:29,Sunday,CST-MUMBAI,03:51:32,Tuesday
97325,T29,464,CST-MUMBAI,23:33:18,Monday,THANE,23:28:15,Thursday
97326,T28,1814,THANE,04:58:23,Monday,CST-MUMBAI,05:26:48,Monday
97327,T31,2747,CST-MUMBAI,18:50:59,Monday,THANE,09:09:23,Monday
97328,T30,912,THANE,02:54:36,Thursday,CST-MUMBAI,02:24:42,Saturday
97329,T35,1878,CST-MUMBAI,13:59:43,Saturday,THANE,00:30:27,Thursday
97330,T32,796,THANE,06:06:13,Sunday,CST-MUMBAI,18:28:12,Monday
97331,T37,2170,CST-MUMBAI,20:42:12,Monday,THANE,22:00:32,Friday
97332,T34,908,THANE,08:40:44,Monday,CST-MUMBAI,20:29:04,Thursday
97333,T39,2954,CST-MUMBAI,07:41:24,Tuesday,THANE,23:10:22,Monday
97334,T38,1309,THANE,00:03:37,Monday,CST-MUMBAI,13:05:45,Sunday
97335,T41,319,CST-MUMBAI,16:52:53,Saturday,THANE,09:34:39,Wednesday
97336,T4O,1822,THANE,16:03:26,Friday,CST-MUMBAI,08:20:50,Friday
97337,T45,704,CST-MUMBAI,14:40:11,Thursday,THANE,22:29:36,Sunday
97338,T44,210,THANE,04:16:14,Sunday,CST-MUMBAI,08:38:19,Wednesday
97339,T47,1084,CST-MUMBAI,18:23:47,Friday,THANE,11:44:41,Tuesday
97340,T46,20,THANE,11:47:06,Friday,CST-MUMBAI,12:34:31,Tuesday
97341,T49,2273,CST-MUMBAI,14:11:05,Wednesday,THANE,00:50:32,Thursday
97342,T48,1433,THANE,20:31:44,Friday,CST-MUMBAI,10:24:55,Saturday
97343,T51,1736,CST-MUMBAI,18:50:52,Tuesday,THANE,20:15:59,Saturday
97344,T52,133,THANE,07:36:03,Monday,CST-MUMBAI,12:04:51,Thursday
97345,T53,2537,CST-MUMBAI,13:38:53,Thursday,THANE,07:15:31,Tuesday
97346,T54,542,THANE,17:55:29,Thursday,CST-MUMBAI,16:39:42,Wednesday
97347,T55,2420,CST-MUMBAI,18:11:06,Monday,THANE,14:05:26,Friday
97348,T56,1561,THANE,12:50:41,Friday,CST-MUMBAI,01:59:15,Tuesday
97349,T57,1590,CST-MUMBAI,13:09:56,Sunday,THANE,09:25:47,Thursday
97350,T58,2186,THANE,19:04:17,Sunday,CST-MUMBAI,01:28:50,Friday
97351,T59,715,CST-MUMBAI,17:03:56,Thursday,THANE,21:23:50,Monday
97352,T60,2342,THANE,02:33:27,Friday,CST-MUMBAI,09:51:56,Sunday
97353,T61,1800,CST-MUMBAI,12:56:24,Saturday,THANE,12:50:04,Saturday
97354,T64,772,THANE,12:31:52,Tuesday,CST-MUMBAI,03:28:28,Monday
97355,T63,2481,CST-MUMBAI,20:28:50,Tuesday,THANE,00:13:01,Monday
97356,T66,2262,THANE,07:34:23,Thursday,CST-MUMBAI,10:18:33,Thursday
97357,T65,415,CST-MUMBAI,06:47:46,Tuesday,THANE,06:57:12,Sunday
97358,T68,1597,THANE,04:13:33,Monday,CST-MUMBAI,20:33:12,Monday
97359,T67,206,CST-MUMBAI,00:39:20,Friday,THANE,23:15:44,Tuesday
97360,T70,539,THANE,11:22:36,Wednesday,CST-MUMBAI,10:02:57,Thursday
97361,T69,501,CST-MUMBAI,23:46:57,Sunday,THANE,18:35:26,Friday
97362,T72,1483,THANE,13:16:33,Monday,CST-MUMBAI,03:00:12,Monday
97363,T 71,331,CST-MUMBAI,05:19:22,Saturday,THANE,21:07:22,Tuesday
97364,T76,1432,THANE,19:31:37,Sunday,CST-MUMBAI,18:45:12,Friday
97365,T 73,407,CST-MUMBAI,15:16:20,Friday,THANE,11:15:30,Wednesday
97366,T78,1075,THANE,13:06:04,Sunday,CST-MUMBAI,01:13:27,Friday
97367,T 75,1094,CST-MUMBAI,06:17:41,Thursday,THANE,05:15:24,Friday
97368,T80,911,THANE,23:12:26,Tuesday,CST-MUMBAI,00:22:41,Saturday
97369,T 77,2200,CST-MUMBAI,09:11:18,Friday,THANE,11:13:08,Monday
97370,T82,1829,THANE,20:46:44,Monday,CST-MUMBAI,13:38:21,Tuesday
97371,T79,2159,CST-MUMBAI,16:51:12,Wednesday,THANE,18:13:41,Saturday
97372,T 84,2555,THANE,09:00:03,Thursday,CST-MUMBAI,16:23:55,Monday
97373,T81,672,CST-MUMBAI,17:56:51,Friday,THANE,01:10:52,Friday
97374,T 86,1282,THANE,02:32:10,Saturday,CST-MUMBAI,22:07:00,Friday
97375,DT1,2912,DADAR,08:48:41,Monday,THANE,19:25:00,Saturday
97376,T 88,2040,THANE,16:15:22,Sunday,CST-MUMBAI,01:26:59,Wednesday
97377,T83,2449,CST-MUMBAI,04:25:20,Wednesday,THANE,17:47:32,Saturday
97378,T90,943,THANE,06:54:58,Friday,CST-MUMBAI,00:49:08,Wednesday
97379,T85,2110,CST-MUMBAI,23:10:44,Monday,THANE,05:56:48,Friday
97380,T92,2635,THANE,15:25:50,Saturday,CST-MUMBAI,01:52:36,Tuesday
97381,T87,2669,CST-MUMBAI,20:41:00,Tuesday,THANE,14:58:02,Tuesday
97382,T94,115,THANE,07:32:48,Saturday,CST-MUMBAI,03:44:41,Monday
97383,T89,2479,CST-MUMBAI,16:12:53,Friday,THANE,10:51:38,Saturday
97384,DT2,572,THANE,11:34:33,Thursday,DADAR,02:24:15,Tuesday
97385,T91,2157,CST-MUMBAI,13:29:51,Thursday,THANE,11:44:55,Friday
97386,T96,827,THANE,06:35:48,Sunday,CST-MUMBAI,00:18:21,Wednesday
97387,T93,628,CST-MUMBAI,15:12:59,Saturday,THANE,13:34:45,Tuesday
97388,T98,2378,THANE,10:39:05,Saturday,CST-MUMBAI,01:35:28,Sunday
97389,T95,696,CST-MUMBAI,18:30:54,Tuesday,THANE,14:46:55,Thursday
97390,T100,2177,THANE,09:53:41,Tuesday,CST-MUMBAI,01:07:00,Tuesday
97391,T97,1030,CST-MUMBAI,19:45:09,Friday,THANE,17:28:17,Friday
97392,T102,926,THANE,10:37:34,Monday,CST-MUMBAI,12:56:59,Friday
97393,T99,2296,CST-MUMBAI,05:47:16,Thursday,THANE,07:38:37,Saturday
97394,T104,2491,THANE,15:20:23,Saturday,CST-MUMBAI,05:46:04,Tuesday
97395,T101,2458,CST-MUMBAI,22:06:44,Wednesday,THANE,19:52:19,Monday
97396,T106,2287,THANE,02:21:03,Wednesday,CST-MUMBAI,05:34:19,Wednesday
97397,T103,522,CST-MUMBAI,12:43:55,Friday,THANE,04:09:44,Sunday
97398,T108,1968,THANE,21:37:53,Friday,CST-MUMBAI,10:40:54,Saturday
97399,T105,1257,CST-MUMBAI,07:35:36,Wednesday,THANE,01:10:02,Friday
97400,T110,432,THANE,22:57:24,Wednesday,CST-MUMBAI,15:48:50,Monday
97401,T109,1931,CST-MUMBAI,06:50:44,Sunday,THANE,18:30:36,Monday
97402,T112,2842,THANE,08:29:29,Wednesday,CST-MUMBAI,02:14:26,Monday
97403,T111,32,CST-MUMBAI,14:50:01,Friday,THANE,23:35:08,Friday
97404,T114,1295,THANE,21:03:50,Sunday,CST-MUMBAI,16:02:58,Monday
97405,T113,1749,CST-MUMBAI,07:27:42,Saturday,THANE,03:15:04,Saturday
97406,DT4,2513,THANE,06:27:05,Saturday,DADAR,16:12:39,Thursday
97407,T115,334,CST-MUMBAI,16:43:21,Sunday,THANE,09:06:16,Thursday
97408,T116,2820,THANE,12:20:57,Monday,CST-MUMBAI,17:43:04,Monday
97409,DT3,1356,DADAR,19:31:36,Wednesday,THANE,11:40:36,Tuesday
97410,DT6,555,THANE,19:55:42,Monday,DADAR,09:04:26,Thursday
97411,T119,2525,CST-MUMBAI,11:31:15,Monday,THANE,15:24:58,Tuesday
97412,T118,393,THANE,14:03:08,Sunday,CST-MUMBAI,01:50:58,Monday
97413,T121,2915,CST-MUMBAI,12:51:12,Thursday,THANE,20:39:23,Monday
97414,T120,254,THANE,11:42:21,Thursday,CST-MUMBAI,20:12:27,Tuesday
97415,DT5,734,DADAR,11:38:59,Wednesday,THANE,01:09:12,Sunday
97416,T122,70,THANE,03:46:10,Thursday,CST-MUMBAI,18:57:51,Tuesday
97417,T123,915,CST-MUMBAI,21:30:25,Monday,THANE,04:52:54,Saturday
97418,T124,1969,THANE,08:05:31,Wednesday,CST-MUMBAI,01:57:15,Friday
97419,T125,1161,CST-MUMBAI,08:11:48,Wednesday,THANE,06:36:51,Wednesday
97420,DT8,2471,THANE,11:24:39,Friday,DADAR,13:41:56,Thursday
97421,T129,2328,CST-MUMBAI,15:57:12,Tuesday,THANE,22:46:54,Thursday
97422,T126,2413,THANE,01:55:04,Friday,CST-MUMBAI,05:26:20,Thursday
97423,T131,1538,CST-MUMBAI,08:31:15,Tuesday,THANE,05:59:35,Sunday
97424,DT10,956,THANE,23:27:55,Tuesday,DADAR,15:43:59,Monday
97425,T133,1775,CST-MUMBAI,03:17:26,Sunday,THANE,18:31:47,Wednesday
97426,T128,838,THANE,11:11:39,Tuesday,CST-MUMBAI,21:35:43,Tuesday
97427,T135,1325,CST-MUMBAI,12:25:43,Monday,THANE,11:38:30,Friday
97428,T130,355,THANE,23:44:47,Monday,CST-MUMBAI,01:32:10,Tuesday
97429,DT7,1279,DADAR,06:22:11,Friday,THANE,03:28:16,Monday
97430,DT12,179,THANE,18:38:25,Sunday,DADAR,17:11:09,Monday
97431,T137,2508,CST-MUMBAI,05:13:32,Thursday,THANE,02:10:16,Tuesday
97432,T132,2919,THANE,06:33:41,Wednesday,CST-MUMBAI,11:10:52,Saturday
